x,y,t
1.87178e-10,-2.23326e-10,540.146
1.59312e-10,-2.2719e-10,541.979
1.80639e-10,-2.08769e-10,543.572
1.71203e-10,-2.35367e-10,544.922
1.49735e-10,-2.16993e-10,546.029
1.75158e-10,-2.29394e-10,546.89
1.97576e-10,-2.12109e-10,547.507
2.23237e-10,-2.241e-10,547.877
2.14168e-10,-2.50943e-10,548
2.14657e-10,-2.79275e-10,547.877
2.0124e-10,-2.54319e-10,547.507
2.09318e-10,-2.27171e-10,546.89
2.19864e-10,-2.00901e-10,546.029
1.91958e-10,-2.05519e-10,544.922
2.07768e-10,-1.82099e-10,543.572
1.85599e-10,-1.64635e-10,541.979
1.81984e-10,-1.92583e-10,540.146
1.90556e-10,-1.65787e-10,538.073
1.64533e-10,-1.76335e-10,535.764
1.42545e-10,-1.93701e-10,533.22
1.1849e-10,-2.07937e-10,530.444
1.4042e-10,-2.25151e-10,527.439
1.59594e-10,-2.4528e-10,524.207
1.76501e-10,-2.23319e-10,520.752
1.84828e-10,-2.49657e-10,517.077
1.63981e-10,-2.31683e-10,513.186
1.75273e-10,-2.06693e-10,509.082
1.50284e-10,-2.17716e-10,504.77
1.48454e-10,-2.44851e-10,500.254
1.65662e-10,-2.23949e-10,495.539
1.54745e-10,-1.99313e-10,490.628
1.28745e-10,-2.05864e-10,485.528
1.23469e-10,-2.3201e-10,480.242
1.05609e-10,-2.51623e-10,474.777
8.14342e-11,-2.41075e-10,469.137
1.03429e-10,-2.55345e-10,463.328
7.90877e-11,-2.46049e-10,457.356
6.48334e-11,-2.67659e-10,451.227
3.98726e-11,-2.61483e-10,444.946
3.42999e-11,-2.86401e-10,438.521
2.84673e-11,-3.1107e-10,431.957
3.60446e-11,-2.8708e-10,425.26
1.65607e-11,-2.71475e-10,418.438
2.89443e-11,-2.50033e-10,411.498
3.81868e-11,-2.72782e-10,404.445
1.39241e-11,-2.74769e-10,397.287
3.7725e-11,-2.70812e-10,390.031
2.60443e-11,-2.9167e-10,382.684
2.4587e-11,-3.15305e-10,375.254
1.3306e-12,-3.18305e-10,367.748
-1.82702e-11,-3.30741e-10,360.172
-2.35307e-12,-3.47306e-10,352.536
1.47856e-12,-3.69709e-10,344.845
-1.34551e-11,-3.52908e-10,337.109
-3.08686e-11,-3.39097e-10,329.333
-1.1738e-11,-3.49895e-10,321.527
-3.33657e-11,-3.51731e-10,313.698
-1.36842e-11,-3.43228e-10,305.853
-5.39723e-12,-3.62709e-10,298
9.51046e-12,-3.48066e-10,290.147
2.71327e-11,-3.58771e-10,282.302
2.5475e-11,-3.79042e-10,274.473
4.54146e-11,-3.81185e-10,266.667
3.09645e-11,-3.94673e-10,258.891
2.2171e-11,-3.77295e-10,251.155
2.24142e-11,-3.96477e-10,243.464
3.22281e-11,-3.80339e-10,235.828
3.39393e-11,-3.61829e-10,228.252
4.33167e-11,-3.46128e-10,220.746
2.80138e-11,-3.55576e-10,213.316
4.18933e-11,-3.44625e-10,205.969
5.25751e-11,-3.58326e-10,198.713
4.14681e-11,-3.7128e-10,191.555
3.55433e-11,-3.55609e-10,184.502
2.5233e-11,-3.68417e-10,177.562
2.27016e-11,-3.52487e-10,170.74
1.9178e-11,-3.37067e-10,164.043
1.41113e-11,-3.5172e-10,157.479
1.10616e-11,-3.66601e-10,151.054
-2.57218e-12,-3.72555e-10,144.773
1.16215e-11,-3.75822e-10,138.644
1.70536e-11,-3.89e-10,132.672
2.47553e-11,-3.77377e-10,126.863
1.66372e-11,-3.66423e-10,121.223
1.94167e-11,-3.79458e-10,115.758
2.10869e-11,-3.66542e-10,110.472
2.25205e-11,-3.79184e-10,105.372
1.87004e-11,-3.6736e-10,100.461
1.12714e-11,-3.76952e-10,95.7458
-2.66344e-13,-3.79631e-10,91.2299
-4.0752e-12,-3.90547e-10,86.918
-6.04637e-12,-3.79435e-10,82.8145
-1.39062e-11,-3.71717e-10,78.9233
-3.81544e-12,-3.75435e-10,75.2484
-4.40089e-12,-3.85919e-10,71.7932
5.65967e-12,-3.83923e-10,68.5613
9.21545e-12,-3.93295e-10,65.5559
4.79554e-12,-3.84547e-10,62.7798
7.17414e-12,-3.75255e-10,60.2359
4.37821e-13,-3.68707e-10,57.9266
-7.29035e-12,-3.63691e-10,55.8542
-1.17864e-11,-3.71542e-10,54.0208
-2.93705e-12,-3.72461e-10,52.4282
4.7121e-12,-3.68182e-10,51.0779
-2.51499e-12,-3.63426e-10,49.9713
-7.07982e-13,-3.7179e-10,49.1095
-7.73686e-12,-3.67041e-10,48.4933
1.77497e-13,-3.6414e-10,48.1234
8.57308e-12,-3.64309e-10,48
1.69382e-11,-3.64908e-10,48.1234
2.3419e-11,-3.70248e-10,48.4933
1.51201e-11,-3.71725e-10,49.1095
2.11172e-11,-3.77725e-10,49.9713
1.45274e-11,-3.83184e-10,51.0779
2.31519e-11,-3.83864e-10,52.4282
1.43941e-11,-3.84216e-10,54.0208
2.15758e-11,-3.78965e-10,55.8542
2.96838e-11,-3.82977e-10,57.9266
2.41642e-11,-3.90354e-10,60.2359
3.2635e-11,-3.94417e-10,62.7798
2.72649e-11,-4.02364e-10,65.5559
2.05354e-11,-4.09489e-10,68.5613
2.43734e-11,-4.18749e-10,71.7932
1.83247e-11,-4.10465e-10,75.2484
2.70813e-11,-4.1626e-10,78.9233
3.12895e-11,-4.06364e-10,82.8145
3.15299e-11,-3.95351e-10,86.918
2.34331e-11,-3.8749e-10,91.2299
3.34556e-11,-3.81725e-10,95.7458
4.1929e-11,-3.73449e-10,100.461
3.167e-11,-3.66972e-10,105.372
4.3772e-11,-3.64154e-10,110.472
5.5626e-11,-3.68775e-10,115.758
4.93916e-11,-3.8021e-10,121.223
6.26788e-11,-3.79172e-10,126.863
4.92557e-11,-3.81562e-10,132.672
5.68525e-11,-3.93253e-10,138.644
4.41327e-11,-3.99684e-10,144.773
3.67072e-11,-4.12214e-10,151.054
3.73295e-11,-3.9735e-10,157.479
4.54473e-11,-4.10189e-10,164.043
3.63097e-11,-3.97664e-10,170.74
3.21976e-11,-4.12938e-10,177.562
3.25798e-11,-4.29063e-10,184.502
2.2559e-11,-4.42099e-10,191.555
2.92377e-11,-4.26734e-10,198.713
4.46181e-11,-4.34124e-10,205.969
5.30641e-11,-4.49306e-10,213.316
4.71555e-11,-4.32643e-10,220.746
4.66426e-11,-4.14665e-10,228.252
6.45008e-11,-4.10723e-10,235.828
7.52825e-11,-3.9558e-10,243.464
6.92415e-11,-4.13476e-10,251.155
5.33186e-11,-4.02776e-10,258.891
6.86218e-11,-4.14825e-10,266.667
8.76687e-11,-4.20112e-10,274.473
7.35279e-11,-4.34333e-10,282.302
8.89124e-11,-4.47636e-10,290.147
1.02222e-10,-4.63384e-10,298
1.11949e-10,-4.44889e-10,305.853
9.76935e-11,-4.6054e-10,313.698
1.12643e-10,-4.45172e-10,321.527
1.21147e-10,-4.65143e-10,329.333
1.39859e-10,-4.53635e-10,337.109
1.52057e-10,-4.72214e-10,344.845
1.46427e-10,-4.50451e-10,352.536
1.59157e-10,-4.6928e-10,360.172
1.39599e-10,-4.57228e-10,367.748
1.43881e-10,-4.34413e-10,375.254
1.21149e-10,-4.28661e-10,382.684
1.00448e-10,-4.40161e-10,390.031
1.12661e-10,-4.60712e-10,397.287
9.2316e-11,-4.73681e-10,404.445
6.80198e-11,-4.75205e-10,411.498
8.53076e-11,-4.57767e-10,418.438
6.12421e-11,-4.51937e-10,425.26
6.6369e-11,-4.76368e-10,431.957
4.3415e-11,-4.86666e-10,438.521
2.17724e-11,-4.99863e-10,444.946
3.04817e-11,-4.7586e-10,451.227
1.83077e-11,-4.98509e-10,457.356
4.37819e-11,-5.03116e-10,463.328
2.14279e-11,-4.89729e-10,469.137
3.43974e-11,-4.66943e-10,474.777
1.46196e-11,-4.84394e-10,480.242
-4.57166e-12,-4.6608e-10,485.528
1.85608e-12,-4.40193e-10,490.628
-1.88007e-12,-4.66744e-10,495.539
-1.03872e-11,-4.41176e-10,500.254
1.45417e-11,-4.51739e-10,504.77
4.12053e-11,-4.57094e-10,509.082
4.23207e-11,-4.84384e-10,513.186
1.51507e-11,-4.88093e-10,517.077
-9.08095e-12,-4.75036e-10,520.752
-3.5145e-11,-4.65886e-10,524.207
-6.07134e-11,-4.55191e-10,527.439
-4.97243e-11,-4.80727e-10,530.444
-5.62617e-11,-4.53626e-10,533.22
-3.53126e-11,-4.72131e-10,535.764
-6.04993e-11,-4.84406e-10,538.073
-8.69807e-11,-4.93743e-10,540.146
-7.28442e-11,-4.69419e-10,541.979
-1.0062e-10,-4.6466e-10,543.572
-1.25369e-10,-4.78225e-10,544.922
-1.38443e-10,-5.03275e-10,546.029
-1.65928e-10,-5.09957e-10,546.89
-1.89731e-10,-4.94634e-10,547.507
-2.15829e-10,-5.05641e-10,547.877
-1.87665e-10,-5.02547e-10,548
-2.03652e-10,-5.25943e-10,547.877
-1.97499e-10,-5.53601e-10,547.507
-1.83389e-10,-5.7816e-10,546.89
-1.64845e-10,-5.56772e-10,546.029
-1.39997e-10,-5.43256e-10,544.922
-1.67655e-10,-5.49045e-10,543.572
-1.89078e-10,-5.30673e-10,541.979
-1.9746e-10,-5.03768e-10,540.146
-2.1815e-10,-5.22831e-10,538.073
-1.90111e-10,-5.21325e-10,535.764
-2.18128e-10,-5.21663e-10,533.22
-2.15608e-10,-5.49502e-10,530.444
-2.19424e-10,-5.77118e-10,527.439
-1.94221e-10,-5.88851e-10,524.207
-2.1921e-10,-6.00837e-10,520.752
-2.01876e-10,-6.22345e-10,517.077
-2.04587e-10,-6.49737e-10,513.186
-2.26229e-10,-6.32897e-10,509.082
-2.32686e-10,-6.59435e-10,504.77
-2.1553e-10,-6.80538e-10,500.254
-1.96352e-10,-6.61427e-10,495.539
-1.84307e-10,-6.37323e-10,490.628
-1.67462e-10,-6.16463e-10,485.528
-1.797e-10,-6.40162e-10,480.242
-1.771e-10,-6.13763e-10,474.777
-1.66844e-10,-5.89463e-10,469.137
-1.8861e-10,-5.74846e-10,463.328
-2.10213e-10,-5.89413e-10,457.356
-2.33669e-10,-5.78459e-10,451.227
-2.14896e-10,-5.96031e-10,444.946
-2.40414e-10,-5.95138e-10,438.521
-2.15136e-10,-5.97022e-10,431.957
-1.93525e-10,-5.84141e-10,425.26
-1.88202e-10,-6.08529e-10,418.438
-1.6371e-10,-6.04892e-10,411.498
-1.78458e-10,-5.85259e-10,404.445
-1.69162e-10,-5.6276e-10,397.287
-1.83657e-10,-5.82048e-10,390.031
-1.94833e-10,-5.60915e-10,382.684
-1.7792e-10,-5.77489e-10,375.254
-1.5895e-10,-5.63706e-10,367.748
-1.53848e-10,-5.86351e-10,360.172
-1.31734e-10,-5.80128e-10,352.536
-1.18763e-10,-5.98791e-10,344.845
-9.83764e-11,-6.08262e-10,337.109
-1.10417e-10,-6.26943e-10,329.333
-1.00318e-10,-6.46452e-10,321.527
-7.91293e-11,-6.51159e-10,313.698
-7.70781e-11,-6.29818e-10,305.853
-9.66684e-11,-6.21794e-10,298
-1.0792e-10,-6.39403e-10,290.147
-1.22052e-10,-6.24388e-10,282.302
-1.28676e-10,-6.43618e-10,274.473
-1.20511e-10,-6.61935e-10,266.667
-1.06665e-10,-6.76042e-10,258.891
-9.84332e-11,-6.5839e-10,251.155
-1.16936e-10,-6.63454e-10,243.464
-1.00048e-10,-6.54998e-10,235.828
-9.72495e-11,-6.73375e-10,228.252
-1.13725e-10,-6.65437e-10,220.746
-1.31307e-10,-6.61649e-10,213.316
-1.15084e-10,-6.68677e-10,205.969
-1.32447e-10,-6.68102e-10,198.713
-1.15558e-10,-6.70537e-10,191.555
-1.01123e-10,-6.62032e-10,184.502
-1.0031e-10,-6.4561e-10,177.562
-1.09552e-10,-6.3239e-10,170.74
-9.76826e-11,-6.42845e-10,164.043
-1.12212e-10,-6.37435e-10,157.479
-9.74477e-11,-6.33861e-10,151.054
-9.1273e-11,-6.20326e-10,144.773
-7.85744e-11,-6.27459e-10,138.644
-6.4479e-11,-6.29573e-10,132.672
-6.84444e-11,-6.4294e-10,126.863
-6.11304e-11,-6.54447e-10,121.223
-5.44939e-11,-6.66005e-10,115.758
-6.74901e-11,-6.66852e-10,110.472
-7.23967e-11,-6.78591e-10,105.372
-7.00045e-11,-6.66398e-10,100.461
-8.15522e-11,-6.7012e-10,95.7458
-9.21254e-11,-6.75459e-10,91.2299
-9.30521e-11,-6.63934e-10,86.918
-1.01285e-10,-6.56215e-10,82.8145
-9.22981e-11,-6.62585e-10,78.9233
-9.92652e-11,-6.70777e-10,75.2484
-8.87841e-11,-6.71415e-10,71.7932
-9.81843e-11,-6.67312e-10,68.5613
-1.04089e-10,-6.75411e-10,65.5559
-1.04063e-10,-6.6561e-10,62.7798
-1.09359e-10,-6.73607e-10,60.2359
-1.1855e-10,-6.75552e-10,57.9266
-1.20872e-10,-6.66636e-10,55.8542
-1.25275e-10,-6.58733e-10,54.0208
-1.33171e-10,-6.54634e-10,52.4282
-1.40497e-10,-6.59446e-10,51.0779
-1.3349e-10,-6.54373e-10,49.9713
-1.28283e-10,-6.47582e-10,49.1095
-1.23421e-10,-6.40631e-10,48.4933
-1.19151e-10,-6.47899e-10,48.1234
-1.12206e-10,-6.43178e-10,48
-1.08006e-10,-6.35919e-10,48.1234
-1.12197e-10,-6.43196e-10,48.4933
-1.20494e-10,-6.44686e-10,49.1095
-1.12527e-10,-6.41771e-10,49.9713
-1.17965e-10,-6.35164e-10,51.0779
-1.12376e-10,-6.41767e-10,52.4282
-1.16314e-10,-6.33937e-10,54.0208
-1.24223e-10,-6.29861e-10,55.8542
-1.30081e-10,-6.22967e-10,57.9266
-1.20974e-10,-6.24361e-10,60.2359
-1.17065e-10,-6.32904e-10,62.7798
-1.11625e-10,-6.25005e-10,65.5559
-1.20824e-10,-6.21624e-10,68.5613
-1.2852e-10,-6.15203e-10,71.7932
-1.36206e-10,-6.21994e-10,75.2484
-1.36654e-10,-6.11503e-10,78.9233
-1.41439e-10,-6.21133e-10,82.8145
-1.5171e-10,-6.25117e-10,86.918
-1.53826e-10,-6.14032e-10,91.2299
-1.64172e-10,-6.0887e-10,95.7458
-1.75995e-10,-6.09584e-10,100.461
-1.70979e-10,-6.20631e-10,105.372
-1.74324e-10,-6.08664e-10,110.472
-1.71676e-10,-6.21109e-10,115.758
-1.5884e-10,-6.18906e-10,121.223
-1.72123e-10,-6.19992e-10,126.863
-1.84656e-10,-6.25359e-10,132.672
-1.74085e-10,-6.34451e-10,138.644
-1.5993e-10,-6.36118e-10,144.773
-1.74482e-10,-6.35516e-10,151.054
-1.60679e-10,-6.29967e-10,157.479
-1.75632e-10,-6.3264e-10,164.043
-1.73859e-10,-6.48043e-10,170.74
-1.60172e-10,-6.55971e-10,177.562
-1.76035e-10,-6.53045e-10,184.502
-1.91329e-10,-6.5908e-10,191.555
-1.83922e-10,-6.74107e-10,198.713
-1.9339e-10,-6.59912e-10,205.969
-1.89162e-10,-6.43062e-10,213.316
-1.74384e-10,-6.33357e-10,220.746
-1.74266e-10,-6.15373e-10,228.252
-1.67321e-10,-5.98455e-10,235.828
-1.61565e-10,-6.1613e-10,243.464
-1.74051e-10,-6.01958e-10,251.155
-1.75996e-10,-6.21043e-10,258.891
-1.95228e-10,-6.24122e-10,266.667
-1.83676e-10,-6.08082e-10,274.473
-1.72003e-10,-5.91775e-10,282.302
-1.62141e-10,-6.09563e-10,290.147
-1.78139e-10,-5.96555e-10,298
-1.98998e-10,-5.95301e-10,305.853
-1.87421e-10,-6.13025e-10,313.698
-1.66291e-10,-6.16656e-10,321.527
-1.5273e-10,-6.33604e-10,329.333
-1.65874e-10,-6.16002e-10,337.109
-1.85382e-10,-6.05354e-10,344.845
-1.65302e-10,-5.95251e-10,352.536
-1.45732e-10,-6.0681e-10,360.172
-1.27887e-10,-6.21277e-10,367.748
-1.23607e-10,-6.44092e-10,375.254
-1.22745e-10,-6.20659e-10,382.684
-1.38628e-10,-6.03096e-10,390.031
-1.59595e-10,-5.91611e-10,397.287
-1.38567e-10,-5.79782e-10,404.445
-1.52951e-10,-5.99422e-10,411.498
-1.64133e-10,-5.77561e-10,418.438
-1.88891e-10,-5.77158e-10,425.26
-1.64302e-10,-5.81458e-10,431.957
-1.43931e-10,-5.96221e-10,438.521
-1.69164e-10,-5.98638e-10,444.946
-1.49643e-10,-6.15097e-10,451.227
-1.46318e-10,-5.89599e-10,457.356
-1.28012e-10,-6.07904e-10,463.328
-1.12117e-10,-5.87259e-10,469.137
-1.24545e-10,-6.10345e-10,474.777
-1.27347e-10,-5.84118e-10,480.242
-1.53738e-10,-5.81433e-10,485.528
-1.66363e-10,-5.57938e-10,490.628
-1.86326e-10,-5.75837e-10,495.539
-1.98648e-10,-5.99801e-10,500.254
-1.76696e-10,-6.15648e-10,504.77
-1.9969e-10,-6.01125e-10,509.082
-2.24701e-10,-6.12095e-10,513.186
-2.12874e-10,-5.87355e-10,517.077
-1.95906e-10,-6.09029e-10,520.752
-1.68291e-10,-6.08331e-10,524.207
-1.8652e-10,-6.29207e-10,527.439
-1.72968e-10,-6.04934e-10,530.444
-1.90658e-10,-6.26481e-10,533.22
-2.18582e-10,-6.25224e-10,535.764
-1.97284e-10,-6.07018e-10,538.073
-1.70482e-10,-6.15389e-10,540.146
-1.65191e-10,-5.87758e-10,541.979
-1.8268e-10,-6.09855e-10,543.572
-1.93826e-10,-5.83927e-10,544.922
-1.98951e-10,-6.11715e-10,546.029
-2.19107e-10,-5.91871e-10,546.89
-2.46809e-10,-5.8604e-10,547.507
-2.69201e-10,-6.03385e-10,547.877
-2.90942e-10,-5.85215e-10,548
-3.03202e-10,-5.59668e-10,547.877
-3.24998e-10,-5.77771e-10,547.507
-3.52731e-10,-5.72014e-10,546.89
-3.24439e-10,-5.72961e-10,546.029
-3.5233e-10,-5.68251e-10,544.922
-3.2514e-10,-5.75944e-10,543.572
-3.48308e-10,-5.59828e-10,541.979
-3.3675e-10,-5.8553e-10,540.146
-3.34674e-10,-6.13586e-10,538.073
-3.34195e-10,-6.41661e-10,535.764
-3.1334e-10,-6.60372e-10,533.22
-2.87455e-10,-6.70922e-10,530.444
-2.78061e-10,-6.97171e-10,527.439
-3.03951e-10,-7.07299e-10,524.207
-2.76238e-10,-7.06971e-10,520.752
-2.91206e-10,-7.30188e-10,517.077
-3.18476e-10,-7.2645e-10,513.186
-3.00458e-10,-7.05779e-10,509.082
-2.74132e-10,-7.13052e-10,504.77
-2.47004e-10,-7.14978e-10,500.254
-2.69813e-10,-7.00392e-10,495.539
-2.82734e-10,-7.24039e-10,490.628
-2.99029e-10,-7.45331e-10,485.528
-2.78061e-10,-7.61817e-10,480.242
-2.7439e-10,-7.88089e-10,474.777
-2.97562e-10,-8.00689e-10,469.137
-3.06332e-10,-8.25397e-10,463.328
-2.80987e-10,-8.31444e-10,457.356
-3.06596e-10,-8.27655e-10,451.227
-3.32287e-10,-8.26586e-10,444.946
-3.44046e-10,-8.03921e-10,438.521
-3.20226e-10,-8.1259e-10,431.957
-3.33846e-10,-7.91438e-10,425.26
-3.09328e-10,-7.96131e-10,418.438
-2.87454e-10,-7.84527e-10,411.498
-3.02863e-10,-8.03646e-10,404.445
-3.10716e-10,-8.26688e-10,397.287
-3.2681e-10,-8.44664e-10,390.031
-3.03132e-10,-8.47964e-10,382.684
-3.26221e-10,-8.53223e-10,375.254
-3.49371e-10,-8.56955e-10,367.748
-3.27469e-10,-8.49265e-10,360.172
-3.27772e-10,-8.26294e-10,352.536
-3.06001e-10,-8.19766e-10,344.845
-3.04124e-10,-7.97366e-10,337.109
-2.82543e-10,-7.92053e-10,329.333
-2.91035e-10,-8.12313e-10,321.527
-3.12648e-10,-8.14312e-10,313.698
-3.08633e-10,-7.93251e-10,305.853
-2.9688e-10,-8.10859e-10,298
-3.0757e-10,-8.28814e-10,290.147
-3.01099e-10,-8.48391e-10,282.302
-2.88783e-10,-8.32206e-10,274.473
-2.76671e-10,-8.4819e-10,266.667
-2.68266e-10,-8.66081e-10,258.891
-2.51769e-10,-8.55727e-10,251.155
-2.50315e-10,-8.36598e-10,243.464
-2.35901e-10,-8.48804e-10,235.828
-2.49771e-10,-8.6118e-10,228.252
-2.57267e-10,-8.44499e-10,220.746
-2.75144e-10,-8.46469e-10,213.316
-2.59383e-10,-8.38459e-10,205.969
-2.65239e-10,-8.54815e-10,198.713
-2.81762e-10,-8.59078e-10,191.555
-2.67799e-10,-8.68337e-10,184.502
-2.77446e-10,-8.81652e-10,177.562
-2.6343e-10,-8.73669e-10,170.74
-2.48022e-10,-8.77243e-10,164.043
-2.46057e-10,-8.61864e-10,157.479
-2.40569e-10,-8.76029e-10,151.054
-2.28604e-10,-8.67187e-10,144.773
-2.28736e-10,-8.52623e-10,138.644
-2.14601e-10,-8.5079e-10,132.672
-2.04438e-10,-8.60336e-10,126.863
-1.91025e-10,-8.62783e-10,121.223
-1.84636e-10,-8.51087e-10,115.758
-1.88757e-10,-8.38733e-10,110.472
-1.76086e-10,-8.39882e-10,105.372
-1.64505e-10,-8.35377e-10,100.461
-1.68208e-10,-8.23823e-10,95.7458
-1.69632e-10,-8.12065e-10,91.2299
-1.69765e-10,-8.00503e-10,86.918
-1.80307e-10,-7.96476e-10,82.8145
-1.89179e-10,-7.89946e-10,78.9233
-1.92039e-10,-7.7958e-10,75.2484
-1.88382e-10,-7.89423e-10,71.7932
-1.87578e-10,-7.99648e-10,68.5613
-1.89188e-10,-7.89755e-10,65.5559
-1.95756e-10,-7.8248e-10,62.7798
-1.96289e-10,-7.72904e-10,60.2359
-2.04582e-10,-7.68489e-10,57.9266
-1.97742e-10,-7.74661e-10,55.8542
-2.04217e-10,-7.68344e-10,54.0208
-2.06848e-10,-7.76843e-10,52.4282
-2.05909e-10,-7.68128e-10,51.0779
-2.11607e-10,-7.74638e-10,49.9713
-2.05564e-10,-7.6858e-10,49.1095
-2.07122e-10,-7.60241e-10,48.4933
-1.98814e-10,-7.58819e-10,48.1234
-2.07194e-10,-7.58279e-10,48
-2.15093e-10,-7.55464e-10,48.1234
-2.12362e-10,-7.63405e-10,48.4933
-2.20713e-10,-7.64553e-10,49.1095
-2.12465e-10,-7.62569e-10,49.9713
-2.20502e-10,-7.65507e-10,51.0779
-2.12095e-10,-7.67549e-10,52.4282
-2.16122e-10,-7.75334e-10,54.0208
-2.22745e-10,-7.69393e-10,55.8542
-2.27762e-10,-7.76921e-10,57.9266
-2.20978e-10,-7.83155e-10,60.2359
-2.15658e-10,-7.90898e-10,62.7798
-2.14741e-10,-8.00445e-10,65.5559
-2.17042e-10,-7.90918e-10,68.5613
-2.26063e-10,-7.95287e-10,71.7932
-2.24434e-10,-8.05413e-10,75.2484
-2.21907e-10,-8.15605e-10,78.9233
-2.2806e-10,-8.06785e-10,82.8145
-2.17085e-10,-8.0774e-10,86.918
-2.10652e-10,-8.17012e-10,91.2299
-2.05309e-10,-8.27265e-10,95.7458
-1.99801e-10,-8.16779e-10,100.461
-1.88702e-10,-8.21681e-10,105.372
-2.01118e-10,-8.21188e-10,110.472
-2.10297e-10,-8.12378e-10,115.758
-2.17885e-10,-8.01793e-10,121.223
-2.30403e-10,-7.97218e-10,126.863
-2.31405e-10,-7.83621e-10,132.672
-2.45264e-10,-7.8515e-10,138.644
-2.56523e-10,-7.76411e-10,144.773
-2.4202e-10,-7.77742e-10,151.054
-2.28354e-10,-7.71861e-10,157.479
-2.1474e-10,-7.65123e-10,164.043
-2.28706e-10,-7.58392e-10,170.74
-2.21086e-10,-7.44531e-10,177.562
-2.1903e-10,-7.28532e-10,184.502
-2.10813e-10,-7.42774e-10,191.555
-1.95642e-10,-7.35667e-10,198.713
-1.86068e-10,-7.49792e-10,205.969
-1.97398e-10,-7.62961e-10,213.316
-2.01968e-10,-7.8004e-10,220.746
-1.90897e-10,-7.94213e-10,228.252
-1.74566e-10,-7.85981e-10,235.828
-1.58767e-10,-7.95775e-10,243.464
-1.71847e-10,-8.09401e-10,251.155
-1.52693e-10,-8.08333e-10,258.891
-1.34678e-10,-8.15736e-10,266.667
-1.2303e-10,-7.99764e-10,274.473
-1.31252e-10,-7.81473e-10,282.302
-1.39838e-10,-7.9991e-10,290.147
-1.60441e-10,-8.0071e-10,298
-1.68212e-10,-7.81312e-10,305.853
-1.4869e-10,-7.89501e-10,313.698
-1.68035e-10,-7.98744e-10,321.527
-1.70717e-10,-8.20283e-10,329.333
-1.51766e-10,-8.31393e-10,337.109
-1.68511e-10,-8.46007e-10,344.845
-1.52073e-10,-8.61339e-10,352.536
-1.47957e-10,-8.38987e-10,360.172
-1.49962e-10,-8.61872e-10,367.748
-1.71358e-10,-8.70875e-10,375.254
-1.61773e-10,-8.92275e-10,382.684
-1.72666e-10,-9.13301e-10,390.031
-1.92614e-10,-9.26476e-10,397.287
-1.74047e-10,-9.41884e-10,404.445
-1.53892e-10,-9.28232e-10,411.498
-1.78339e-10,-9.25935e-10,418.438
-1.59069e-10,-9.41485e-10,425.26
-1.39522e-10,-9.57011e-10,431.957
-1.62565e-10,-9.46913e-10,438.521
-1.58426e-10,-9.71922e-10,444.946
-1.3302e-10,-9.69367e-10,451.227
-1.0972e-10,-9.58493e-10,457.356
-8.41861e-11,-9.54227e-10,463.328
-8.50539e-11,-9.80269e-10,469.137
-6.81523e-11,-9.60225e-10,474.777
-5.51381e-11,-9.83166e-10,480.242
-8.09333e-11,-9.89355e-10,485.528
-1.00554e-10,-9.71287e-10,490.628
-1.08657e-10,-9.96845e-10,495.539
-8.30249e-11,-1.00516e-09,500.254
-8.46286e-11,-9.7813e-10,504.77
-9.13701e-11,-9.51783e-10,509.082
-8.22593e-11,-9.7753e-10,513.186
-5.48816e-11,-9.79088e-10,517.077
-2.73803e-11,-9.77929e-10,520.752
-3.88851e-11,-1.00304e-09,524.207
-2.4842e-11,-9.79149e-10,527.439
-5.04047e-11,-9.68221e-10,530.444
-2.34346e-11,-9.75283e-10,533.22
4.49527e-12,-9.76398e-10,535.764
1.25537e-12,-9.48567e-10,538.073
1.85174e-12,-9.7664e-10,540.146
2.75614e-11,-9.65217e-10,541.979
5.84177e-12,-9.47262e-10,543.572
-1.3955e-11,-9.67376e-10,544.922
-3.16152e-11,-9.89434e-10,546.029
-5.30131e-11,-9.70935e-10,546.89
-7.32671e-11,-9.90712e-10,547.507
-1.0158e-10,-9.89902e-10,547.877
-7.3261e-11,-9.90827e-10,548
-9.03633e-11,-1.01342e-09,547.877
-6.79193e-11,-9.96128e-10,547.507
-4.40938e-11,-9.80811e-10,546.89
-5.23838e-11,-9.53744e-10,546.029
-5.27647e-11,-9.82027e-10,544.922
-4.78375e-11,-9.54203e-10,543.572
-2.25913e-11,-9.66817e-10,541.979
-5.02003e-11,-9.72465e-10,540.146
-5.63962e-11,-9.45023e-10,538.073
-5.96282e-11,-9.72915e-10,535.764
-7.39158e-11,-9.97018e-10,533.22
-5.17171e-11,-1.014e-09,530.444
-3.52761e-11,-1.03652e-09,527.439
-5.35478e-11,-1.01557e-09,524.207
-3.20318e-11,-9.98098e-10,520.752
-2.47614e-11,-9.71449e-10,517.077
-3.82942e-11,-9.47479e-10,513.186
-6.23329e-11,-9.60674e-10,509.082
-7.18905e-11,-9.35089e-10,504.77
-4.61769e-11,-9.26232e-10,500.254
-5.56635e-11,-9.00874e-10,495.539
-7.14817e-11,-8.79059e-10,490.628
-4.70055e-11,-8.90006e-10,485.528
-2.24796e-11,-8.79522e-10,480.242
-4.70957e-11,-8.89408e-10,474.777
-2.18036e-11,-8.81925e-10,469.137
-4.66232e-11,-8.73475e-10,463.328
-5.42092e-11,-8.98402e-10,457.356
-2.84953e-11,-8.9541e-10,451.227
-1.79839e-11,-9.18877e-10,444.946
-2.00056e-11,-9.44331e-10,438.521
